Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
mozilla::net::nsHttpConnection::Close,155,154,1,0.001999997,1.302000001,0.012683871,0.10429471,0,0.006451613,-0.006451613
mozilla::net::nsHttpConnection::CloseTransaction,155,154,1,0.001999997,1.302000001,0.012683871,0.10429471,0,0.006451613,-0.006451613
mozilla::net::nsHttpConnection::OnInputStreamReady,155,154,1,0.001999997,17.043,0.123470968,1.371818801,0,0.006451613,-0.006451613
mozilla::SchedulerGroup::Runnable::Run,155,154,1,0.000999997,19.364,0.144722581,1.554271644,0,0.006451613,-0.006451613
ThreadFunc,155,154,1,0,59664.431,402.8233871,4791.858104,0,0.006451613,-0.006451613
ThreadFunc,155,154,1,0,59446.901,398.8155226,4775.014428,0,0.006451613,-0.006451613
mozilla::wr::RendererOGL::UpdateAndRender,1704,1693,11,0,2148.767,3.576688967,61.92188908,0,0.006455399,-0.006455399
std::sys_common::backtrace::__rust_begin_short_backtrace,309,307,2,0.000999997,17.265,0.11289644,1.37911476,0,0.006472492,-0.006472492
<core::panic::unwind_safe::AssertUnwindSafe<F> as core::ops::function::FnOnce<()>>::call_once,309,307,2,0.000999997,17.265,0.11289644,1.37911476,0,0.006472492,-0.006472492
std::panicking::try,309,307,2,0.000999997,17.265,0.11289644,1.37911476,0,0.006472492,-0.006472492
std::panic::catch_unwind,309,307,2,0.000999997,17.265,0.11289644,1.37911476,0,0.006472492,-0.006472492
core::ops::function::FnOnce::call_once{{vtable-shim}},309,307,2,0.000999997,17.265,0.11289644,1.37911476,0,0.006472492,-0.006472492
webrender::renderer::Renderer::render,1697,1686,11,0,2148.767,3.554223335,62.04298572,0,0.006482027,-0.006482027
wr_renderer_render,1697,1686,11,0,2148.767,3.554223335,62.04298572,0,0.006482027,-0.006482027
mozilla::ipc::MessageChannel::RunMessage,308,306,2,0,1532.203,5.497649351,87.55568719,0,0.006493506,-0.006493506
mozilla::ipc::MessageChannel::MessageTask::Run,308,306,2,0,1532.203,5.497649351,87.55568719,0,0.006493506,-0.006493506
mozilla::ipc::MessageChannel::DispatchAsyncMessage,307,305,2,0,1532.203,5.515553746,87.69807058,0,0.006514658,-0.006514658
mozilla::ipc::MessageChannel::DispatchMessage,307,305,2,0,1532.203,5.515553746,87.69807058,0,0.006514658,-0.006514658
mozilla::ThreadEventTarget::Dispatch,306,304,2,0,118.05,0.745235294,8.998760746,0,0.006535948,-0.006535948
mojo::core::ports::Node::AcceptEvent,150,149,1,0.002000001,94.141,0.639133333,7.685682769,0,0.006666667,-0.006666667
js::GCParallelTask::runHelperThreadTask,150,149,1,0.001,0.918000002,0.009533333,0.074708082,0,0.006666667,-0.006666667
mozilla::net::nsHttpChannel::ResolveProxy,896,890,6,0,286.193,0.511851563,9.857118352,0,0.006696429,-0.006696429
"std::_Function_handler<void (), mozilla::net::nsHttpChannel::AsyncOpenFinal(mozilla::TimeStamp)::$_35>::_M_invoke",896,890,6,0,286.193,0.511851563,9.857118352,0,0.006696429,-0.006696429
"mozilla::detail::RunnableFunction<mozilla::net::AsyncUrlChannelClassifier::CheckChannel(nsIChannel*, std::function<void ()>&&)::$_0::operator()() const::{lambda()#1}>::Run",896,890,6,0,286.193,0.511851563,9.857118352,0,0.006696429,-0.006696429
main,597,593,4,0,30.196,0.162462312,1.849203053,0,0.006700168,-0.006700168
getifaddrs_internal,149,148,1,0.031,33.484,0.283597316,2.738547117,0,0.006711409,-0.006711409
mozilla::ipc::PortLink::PortObserverThunk::OnPortStatusChanged,739,734,5,0,1829.121,5.052760487,68.64669877,0,0.0067659,-0.0067659
mozilla::ipc::PortLink::OnPortStatusChanged,738,733,5,0,1829.121,5.059602981,68.69300251,0,0.006775068,-0.006775068
mozilla::net::nsHttpChannel::OnProxyAvailable,884,878,6,0,286.193,0.510528281,9.921112198,0,0.00678733,-0.00678733
main,589,585,4,0,26.971,0.101894737,1.360844455,0,0.006791171,-0.006791171
mozilla::ipc::MessageChannel::OnMessageReceivedFromLink,735,730,5,0,1829.121,5.08025034,68.83247732,0,0.006802721,-0.006802721
mozilla::VsyncRefreshDriverTimer::RefreshDriverVsyncObserver::NotifyVsync,147,146,1,0.000999997,3202.751,24.03696599,264.2282727,0,0.006802721,-0.006802721
mozilla::dom::workerinternals::(anonymous namespace)::WorkerThreadPrimaryRunnable::Run,441,438,3,0.001,49.476,0.258424036,2.42998513,0,0.006802721,-0.006802721
mozilla::net::nsHttpConnectionMgr::PostEvent,292,290,2,0,8.742999999,0.044763699,0.523439841,0,0.006849315,-0.006849315
IPC::Channel::Send,580,576,4,0,4105.251,18.96998621,237.3095492,0,0.006896552,-0.006896552
mozilla::dom::(anonymous namespace)::Connection::FlushOp::DoDatastoreWork,145,144,1,0,7311.571,50.42754483,607.1926782,0,0.006896552,-0.006896552
mozilla::TaskController::ProcessPendingMTTask,289,287,2,0.000999997,26.971,0.190723183,1.937409007,0,0.006920415,-0.006920415
mozilla::layers::WebRenderCommandBuilder::PushItemAsImage,144,143,1,0,14.078,0.116152778,1.173282153,0,0.006944444,-0.006944444
getifaddrs_internal,144,143,1,0.001999997,0.357999998,0.0075625,0.02973066,0,0.006944444,-0.006944444
nsLayoutUtils::PaintFrame,143,142,1,0.003999998,7.439000001,0.060041958,0.621415874,0,0.006993007,-0.006993007
mozilla::dom::DeferredFinalizerImpl<nsISupports>::DeferredFinalize,143,142,1,0.001,32.032,0.227734266,2.678336329,0,0.006993007,-0.006993007
mozilla::IncrementalFinalizeRunnable::ReleaseNow,143,142,1,0.001,32.032,0.227734266,2.678336329,0,0.006993007,-0.006993007
mozilla::IncrementalFinalizeRunnable::Run,143,142,1,0.001,32.032,0.227734266,2.678336329,0,0.006993007,-0.006993007
"mozilla::SegmentedVector<nsCOMPtr<nsISupports>, 4096ul, mozilla::MallocAllocPolicy>::PopLastN",142,141,1,0.001,32.032,0.229316902,2.687750092,0,0.007042254,-0.007042254
mozilla::ipc::NodeController::PortStatusChanged,142,141,1,0.002999997,94.141,0.671239437,7.899438501,0,0.007042254,-0.007042254
mojo::core::ports::Node::OnUserMessage,142,141,1,0.002999997,94.141,0.671239437,7.899438501,0,0.007042254,-0.007042254
mozilla::RunnableTask::Run,283,281,2,0.000999997,26.971,0.194409894,1.957742529,0,0.007067138,-0.007067138
mozilla::TaskController::DoExecuteNextTaskOnlyMainThreadInternal,283,281,2,0.000999997,26.971,0.194409894,1.957742529,0,0.007067138,-0.007067138
mozilla::ipc::MessageChannel::OnMessageReceivedFromLink,141,140,1,0.003000001,94.141,0.675978723,7.927397982,0,0.007092199,-0.007092199
mozilla::ipc::PortLink::OnPortStatusChanged,141,140,1,0.003000001,94.141,0.675978723,7.927397982,0,0.007092199,-0.007092199
mozilla::ipc::PortLink::PortObserverThunk::OnPortStatusChanged,141,140,1,0.003000001,94.141,0.675978723,7.927397982,0,0.007092199,-0.007092199
getifaddrs_internal,141,140,1,0.030000003,30.196,0.272234043,2.538229483,0,0.007092199,-0.007092199
mozilla::RunnableTask::Run,282,280,2,0.000999997,30.196,0.204322695,2.135618616,0,0.007092199,-0.007092199
mozilla::TaskController::DoExecuteNextTaskOnlyMainThreadInternal,282,280,2,0.000999997,30.196,0.204322695,2.135618616,0,0.007092199,-0.007092199
mozilla::TaskController::ExecuteNextTaskOnlyMainThreadInternal,280,278,2,0.000999997,26.971,0.196089286,1.968166396,0,0.007142857,-0.007142857
mozilla::TaskController::ExecuteNextTaskOnlyMainThreadInternal,279,277,2,0.000999997,30.196,0.206204301,2.147030182,0,0.007168459,-0.007168459
do_futex_wait.constprop.0,416,413,3,0,77766.166,230.9801322,3826.674151,0,0.007211538,-0.007211538
mozilla::ipc::MessagePump::Run,416,413,3,0,17.383,0.063742788,0.867571316,0,0.007211538,-0.007211538
js::jit::BaselineCompiler::compile,138,137,1,0,286.193,2.577398551,24.39753023,0,0.007246377,-0.007246377
js::gc::TenuredChunk::decommitFreeArenas,138,137,1,0.001999997,0.918000002,0.00992029,0.077893813,0,0.007246377,-0.007246377
js::gc::GCRuntime::decommitFreeArenas,138,137,1,0.001999997,0.918000002,0.00992029,0.077893813,0,0.007246377,-0.007246377
js::gc::BackgroundDecommitTask::run,138,137,1,0.001999997,0.918000002,0.00992029,0.077893813,0,0.007246377,-0.007246377
mozilla::net::nsHttpChannel::DoConnect,137,136,1,0.002000001,47.511,0.369043796,4.060662339,0,0.00729927,-0.00729927
TimerThread::Run,137,136,1,0.000999997,118.05,0.867065693,10.08522982,0,0.00729927,-0.00729927
mozilla::ipc::MessageChannel::DispatchAsyncMessage,273,271,2,0.000999997,27.965,0.204586081,2.042473756,0,0.007326007,-0.007326007
mozilla::ipc::MessageChannel::DispatchMessage,273,271,2,0.000999997,27.965,0.204586081,2.042473756,0,0.007326007,-0.007326007
mozilla::ipc::MessageChannel::RunMessage,273,271,2,0.000999997,27.965,0.204586081,2.042473756,0,0.007326007,-0.007326007
mozilla::ipc::MessageChannel::MessageTask::Run,273,271,2,0.000999997,27.965,0.204586081,2.042473756,0,0.007326007,-0.007326007
crossbeam_channel::flavors::array::Channel<T>::send,135,134,1,0.001999997,626.15,4.644162963,53.88989019,0,0.007407407,-0.007407407
crossbeam_channel::channel::Sender<T>::send,135,134,1,0.001999997,626.15,4.644162963,53.88989019,0,0.007407407,-0.007407407
mozilla::net::CacheFile::SetElement,269,267,2,0.002000001,23.235,0.14004461,1.620898803,0,0.007434944,-0.007434944
IdleRunnableWrapper::TimedOut,134,133,1,0.001,22.643,0.173149254,1.955696121,0,0.007462687,-0.007462687
mozilla::EventTargetChainItem::HandleEventTargetChain,535,531,4,0,49.476,0.280166355,2.210983611,0,0.007476636,-0.007476636
mozilla::IdleTaskRunner::Run,133,132,1,0.002000001,23.328,0.190684211,2.021926528,0,0.007518797,-0.007518797
nsThreadPool::Run,265,263,2,0.000999997,17838.584,78.74857358,1110.808161,0,0.00754717,-0.00754717
TimerThread::Run,926,919,7,0.000999997,174.266,0.497348812,6.960575779,0,0.007559395,-0.007559395
getifaddrs_internal,137,70,67,0.028999999,0.447999999,0.096321168,0.075196501,0.481481481,0.489051095,-0.007569613
js::RunScript,130,129,1,0.002999997,33.484,0.307230769,2.932458845,0,0.007692308,-0.007692308
event_process_active_single_queue,648,643,5,0.000999997,94.141,0.308347222,4.421946611,0,0.007716049,-0.007716049
event_base_loop,648,643,5,0.000999997,94.141,0.308347222,4.421946611,0,0.007716049,-0.007716049
mozilla::ipc::IdleSchedulerParent::RecvRequestIdleTime,517,513,4,0.001,22.971,0.088626692,1.126815599,0,0.007736944,-0.007736944
mozilla::ipc::PIdleSchedulerParent::OnMessageReceived,517,513,4,0.001,22.971,0.088626692,1.126815599,0,0.007736944,-0.007736944
mozilla::ipc::NodeController::PortStatusChanged,1027,1019,8,0,1829.121,3.637717624,58.26441424,0,0.007789679,-0.007789679
mojo::core::ports::Node::OnUserMessage,1026,1018,8,0,1829.121,3.641260234,58.29271832,0,0.007797271,-0.007797271
IPC::Channel::Send,256,254,2,0,4947.454,45.71298047,321.3409617,0,0.0078125,-0.0078125
mozilla::dom::StructuredCloneHolder::~StructuredCloneHolder,128,127,1,0.002000001,32.032,0.254085938,2.83091414,0,0.0078125,-0.0078125
mozilla::dom::StructuredCloneBlob::Release,128,127,1,0.002000001,32.032,0.254085938,2.83091414,0,0.0078125,-0.0078125
mozilla::net::nsAsyncResolveRequest::DoCallback,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
"std::_Function_handler<nsresult (mozilla::net::nsAsyncResolveRequest*, nsIProxyInfo*, bool), mozilla::net::nsAsyncResolveRequest::ProcessLocally(mozilla::net::nsProtocolInfo&, nsIProxyInfo*, bool)::{lambda(mozilla::net::nsAsyncResolveRequest*, nsIProxyInfo*, bool)#1}>::_M_invoke",1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
mozilla::net::nsAsyncResolveRequest::AsyncApplyFilters::Finish,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
mozilla::net::nsAsyncResolveRequest::AsyncApplyFilters::ProcessNextFilter,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
mozilla::net::nsAsyncResolveRequest::AsyncApplyFilters::AsyncProcess,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
mozilla::net::nsAsyncResolveRequest::ProcessLocally,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
mozilla::net::nsProtocolProxyService::AsyncResolveInternal,1023,1015,8,0,286.193,0.480975562,9.254315842,0,0.007820137,-0.007820137
base::MessagePumpLibevent::OnLibeventNotification,636,631,5,0.000999997,94.141,0.314089623,4.463333439,0,0.007861635,-0.007861635
sqlite3VdbeExec,127,126,1,0.000999997,86.837,0.686464567,7.705296183,0,0.007874016,-0.007874016
mozJSModuleLoader::Import,127,126,1,0.001999997,33.484,0.311519685,2.967064016,0,0.007874016,-0.007874016
base::Thread::ThreadMain,126,125,1,0,59345.97,479.8999841,5286.285821,0,0.007936508,-0.007936508
js::RunScript,126,125,1,0.005000002,30.196,0.294904762,2.685333968,0,0.007936508,-0.007936508
webrender::renderer::Renderer::render_impl,125,124,1,0,2148.767,17.197216,192.1909249,0,0.008,-0.008
mozilla::net::nsHttpChannel::OnCacheEntryAvailable,125,124,1,0.002000001,47.511,0.388096,4.248793105,0,0.008,-0.008
"non-virtual thunk to mozilla::net::nsHttpChannel::OnCacheEntryAvailable(nsICacheEntry*, bool, nsresult)",125,124,1,0.002000001,47.511,0.388096,4.248793105,0,0.008,-0.008
mozilla::layers::CompositorVsyncScheduler::PostCompositeTask,248,246,2,0.000999997,18833.448,97.2891129,1214.926237,0,0.008064516,-0.008064516
webrender::scene_builder_thread::SceneBuilderThread::run,123,122,1,0.001999997,626.15,5.096593496,56.45750403,0,0.008130081,-0.008130081
mozilla::dom::WorkerRunnable::Run,491,487,4,0.001999997,49.476,0.253099796,2.307065389,0,0.00814664,-0.00814664
gethostbyaddr_r@@GLIBC_2.2.5,366,363,3,0.001999997,52.261,0.206114754,2.791163457,0,0.008196721,-0.008196721
mozilla::TaskController::ProcessPendingMTTask,487,483,4,0.000999997,0.297000002,0.002864476,0.013557002,0,0.008213552,-0.008213552
event_base_loop,3039,3014,25,0,42934.895,87.90940474,1077.266109,0,0.00822639,-0.00822639
XRE_InitChildProcess,241,239,2,0,33.401,0.200082988,2.286127933,0,0.008298755,-0.008298755
js::InternalCallOrConstruct,120,119,1,0.002999997,33.484,0.328316667,3.052227863,0,0.008333333,-0.008333333
mozilla::net::ChannelEventQueue::FlushQueue,119,118,1,0.000999997,20.171,0.176008403,1.848707535,0,0.008403361,-0.008403361
Interpret,119,118,1,0.002999997,33.484,0.331042017,3.064987117,0,0.008403361,-0.008403361
mozilla::net::nsSocketTransportService::Run,6864,6806,58,0,58179.798,38.56415559,849.01387,0,0.008449883,-0.008449883
mozilla::EventDispatcher::DispatchDOMEvent,473,469,4,0,49.476,0.294860465,2.349265132,0,0.00845666,-0.00845666
mozilla::layers::PCompositorManagerChild::OnMessageReceived,118,117,1,0.000999997,0.550000001,0.008915254,0.050400885,0,0.008474576,-0.008474576
mozilla::net::CacheEntry::InvokeAvailableCallback,118,117,1,0.002000001,47.511,0.410737288,4.372991996,0,0.008474576,-0.008474576
js::jit::AttachBaselineCacheIRStub,118,117,1,0.033,33.484,0.337372882,3.07755577,0,0.008474576,-0.008474576
js::InternalCallOrConstruct,118,117,1,0.005000002,30.196,0.309372881,2.774965227,0,0.008474576,-0.008474576
mojo::core::ports::Node::AcceptEvent,1058,1049,9,0,1829.121,3.531632325,57.40690926,0,0.008506616,-0.008506616
webrender::scene_builder_thread::LowPrioritySceneBuilderThread::run,117,116,1,0.002000001,78.62,0.726538461,7.282140898,0,0.008547009,-0.008547009
Interpret,117,116,1,0.005000002,30.196,0.311974359,2.786756103,0,0.008547009,-0.008547009
mozilla::dom::WorkerPrivate::DoRunLoop,349,346,3,0.001999997,49.476,0.322848137,2.728635432,0,0.008595989,-0.008595989
vfy_VerifyDigest,116,115,1,0.000999997,147.354,1.272137931,13.68130268,0,0.00862069,-0.00862069
ssl_VerifySignedHashesWithPubKey,116,115,1,0.000999997,147.354,1.272137931,13.68130268,0,0.00862069,-0.00862069
base::MessagePumpLibevent::Run,116,115,1,0,59345.97,521.2702845,5509.360171,0,0.00862069,-0.00862069
js::jit::AttachBaselineCacheIRStub,116,115,1,0.034999997,30.196,0.319068965,2.798321695,0,0.00862069,-0.00862069
getaliasbyname_r@@GLIBC_2.2.5,231,229,2,0.002000001,4.574999999,0.03217316,0.301749155,0,0.008658009,-0.008658009
mozilla::EventListenerManager::HandleEventInternal,577,572,5,0,49.476,0.300376083,2.35030076,0,0.008665511,-0.008665511
"mozilla::detail::RunnableMethodImpl<mozilla::net::TRRServiceChannel*, nsresult (mozilla::net::TRRServiceChannel::*)(), true, (mozilla::RunnableKind)0>::Run",346,343,3,0.001999997,32.89,0.229020231,2.213365935,0,0.00867052,-0.00867052
"<core::iter::adapters::map::Map<I,F> as core::iter::traits::iterator::Iterator>::fold",115,114,1,0.002000001,78.62,0.689869565,7.330768186,0,0.008695652,-0.008695652
"<alloc::vec::Vec<T> as alloc::vec::spec_from_iter::SpecFromIter<T,I>>::from_iter",115,114,1,0.002000001,78.62,0.689869565,7.330768186,0,0.008695652,-0.008695652
sqlite3PagerCommitPhaseOne,115,114,1,0.000999997,0.786000001,0.011608696,0.07311319,0,0.008695652,-0.008695652
mozilla::ipc::NodeChannel::SendMessage,229,227,2,0,1532.203,7.217576419,101.5174181,0,0.008733624,-0.008733624
mozilla::TaskController::ProcessPendingMTTask,913,905,8,0,23.328,0.140901424,1.478054162,0,0.008762322,-0.008762322
mozilla::net::nsProtocolProxyService::AsyncResolve2,1027,1018,9,0,286.193,0.518205453,9.293870717,0,0.008763389,-0.008763389
rayon_core::sleep::Sleep::wake_any_threads,114,113,1,0.001999997,2674.823,23.46966667,250.5195311,0,0.00877193,-0.00877193
mozilla::dom::BrowsingContext::SetCurrentLoadIdentifier,114,113,1,0.002000001,2.342,0.029254386,0.218612471,0,0.00877193,-0.00877193
mozilla::dom::ContentParent::RecvHistoryCommit,114,113,1,0.001999997,12.736,0.118087719,1.192241338,0,0.00877193,-0.00877193
mozilla::dom::PContentParent::OnMessageReceived,114,113,1,0.001999997,12.736,0.118087719,1.192241338,0,0.00877193,-0.00877193
mozilla::ipc::NodeController::ForwardEvent,228,226,2,0,1532.203,7.249223684,101.7396469,0,0.00877193,-0.00877193
js::ExecuteKernel,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
ExecuteInExtensibleLexicalEnvironment,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
JS::ExecuteInJSMEnvironment,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
JS::ExecuteInJSMEnvironment,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozJSModuleLoader::ObjectForLocation,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozilla::dom::ChromeUtils::Import,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozilla::dom::ChromeUtils_Binding::import,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
js::ExecuteInFrameScriptEnvironment,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
nsMessageManagerScriptExecutor::LoadScriptInternal,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozilla::dom::ContentProcessMessageManager::LoadScript,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozilla::dom::ContentChild::RecvLoadProcessScript,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
mozilla::dom::PContentChild::OnMessageReceived,114,113,1,0.002999997,33.484,0.344850878,3.131328815,0,0.00877193,-0.00877193
js::ExecuteKernel,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
ExecuteInExtensibleLexicalEnvironment,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
JS::ExecuteInJSMEnvironment,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
JS::ExecuteInJSMEnvironment,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozJSModuleLoader::ObjectForLocation,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozJSModuleLoader::Import,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::dom::ChromeUtils::Import,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::dom::ChromeUtils_Binding::import,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
js::ExecuteInFrameScriptEnvironment,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
nsMessageManagerScriptExecutor::LoadScriptInternal,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::dom::ContentProcessMessageManager::LoadScript,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::dom::ContentChild::RecvLoadProcessScript,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::dom::PContentChild::OnMessageReceived,114,113,1,0.005000002,30.196,0.319403509,2.823116281,0,0.00877193,-0.00877193
mozilla::layers::WebRenderBridgeParent::SetDisplayList,225,223,2,0,39.508,0.286302222,3.063324365,0,0.008888889,-0.008888889
PK11_GenerateKeyPairWithOpFlags,450,446,4,0.000999997,0.249000001,0.002704444,0.012083386,0,0.008888889,-0.008888889
SECKEY_CreateECPrivateKey,450,446,4,0.000999997,0.249000001,0.002704444,0.012083386,0,0.008888889,-0.008888889
ssl_CreateECDHEphemeralKeyPair,450,446,4,0.000999997,0.249000001,0.002704444,0.012083386,0,0.008888889,-0.008888889
fillin_rpath,112,111,1,0.000999997,17.926,0.164803572,1.693398081,0,0.008928571,-0.008928571
fillin_rpath,112,111,1,0.001,61.13,0.568964286,5.777098963,0,0.008928571,-0.008928571
webrender::renderer::Renderer::render_impl,1114,1104,10,0,877.906,3.185162478,41.42123225,0,0.008976661,-0.008976661
mozilla::BackgroundHangThread::NotifyActivity,333,330,3,0,19296.235,118.9112342,1072.575153,0,0.009009009,-0.009009009
base::MessagePumpDefault::Run,333,330,3,0,19296.235,96.23578679,1073.115577,0,0.009009009,-0.009009009
js::jit::MaybeEnterJit,111,110,1,0.008000003,33.484,0.354198199,3.173217478,0,0.009009009,-0.009009009
base::Thread::ThreadMain,111,110,1,0,59664.431,562.487,5661.805922,0,0.009009009,-0.009009009
nsThread::ProcessNextEvent,332,329,3,0.000999997,30.196,0.247442771,2.375277213,0,0.009036145,-0.009036145
js::jit::EnterBaselineInterpreterAtBranch,553,548,5,0,161.256,0.591526221,7.008991689,0,0.009041591,-0.009041591
Interpret,553,548,5,0,161.256,0.591526221,7.008991689,0,0.009041591,-0.009041591
mozilla::net::LoadInfo::Release,110,109,1,0.001,0.594000001,0.009627273,0.056281217,0,0.009090909,-0.009090909
webrender::render_api::RenderApi::flush_scene_builder,110,109,1,0,1445.992,14.90519091,137.7403597,0,0.009090909,-0.009090909
base::Thread::ThreadMain,110,109,1,0,59446.901,561.9665,5667.574043,0,0.009090909,-0.009090909
webrender::renderer::Renderer::draw_frame,437,433,4,0,775.767,3.005057208,40.06064934,0,0.009153318,-0.009153318
mozilla::net::LoadInfo::ReleaseMembers,109,108,1,0.001999997,0.594000001,0.009706422,0.056535027,0,0.009174312,-0.009174312
mozilla::net::LoadInfo::~LoadInfo,109,108,1,0.001999997,0.594000001,0.009706422,0.056535027,0,0.009174312,-0.009174312
js::jit::MaybeEnterJit,109,108,1,0.009000003,30.196,0.331174312,2.887119206,0,0.009174312,-0.009174312
js::gc::GCRuntime::collect,109,108,1,0.002000001,23.328,0.225614679,2.23350382,0,0.009174312,-0.009174312
nsJSContext::RunIncrementalGCSlice,109,108,1,0.002000001,23.328,0.225614679,2.23350382,0,0.009174312,-0.009174312
mozilla::CCGCScheduler::GCRunnerFiredDoGC,109,108,1,0.002000001,23.328,0.225614679,2.23350382,0,0.009174312,-0.009174312
mozilla::CCGCScheduler::GCRunnerFired,109,108,1,0.002000001,23.328,0.225614679,2.23350382,0,0.009174312,-0.009174312
webrender::renderer::<impl webrender::composite::CompositeState>::composite_native,435,431,4,0,877.906,4.475942529,52.37828863,0,0.009195402,-0.009195402
webrender::renderer::Renderer::draw_frame,435,431,4,0,877.906,4.475942529,52.37828863,0,0.009195402,-0.009195402
<webrender::compositor::sw_compositor::SwCompositor as webrender::composite::Compositor>::unbind,434,430,4,0,775.767,3.025808756,40.198406,0,0.00921659,-0.00921659
nsThread::ProcessNextEvent,542,537,5,0,7961.149,38.7373321,370.4400691,0,0.009225092,-0.009225092
webrender::render_backend::RenderBackend::run,542,537,5,0.000999997,6650.925,31.17971402,355.5936938,0,0.009225092,-0.009225092
nsTimerImpl::CancelImpl,108,107,1,0.001,2864.945,34.47386111,275.4023538,0,0.009259259,-0.009259259
strcmp,108,107,1,0.033,109.484,1.066842592,10.53000897,0,0.009259259,-0.009259259
mojo::core::ports::Node::SendUserMessage,216,214,2,0,1532.203,7.650268519,104.5256579,0,0.009259259,-0.009259259
mozilla::ipc::NodeController::SendUserMessage,216,214,2,0,1532.203,7.650268519,104.5256579,0,0.009259259,-0.009259259
mozilla::ipc::PortLink::SendMessage,216,214,2,0,1532.203,7.650268519,104.5256579,0,0.009259259,-0.009259259
mozilla::ipc::MessageChannel::Send,215,213,2,0,1532.203,7.685823256,104.7682829,0,0.009302326,-0.009302326
mozilla::net::nsHttpChannel::~nsHttpChannel,107,106,1,0.001,0.594000001,0.009794393,0.057061989,0,0.009345794,-0.009345794
mozilla::net::nsHttpChannel::~nsHttpChannel,107,106,1,0.001,0.594000001,0.009794393,0.057061989,0,0.009345794,-0.009345794
mozilla::net::HttpBaseChannel::Release,107,106,1,0.001,0.594000001,0.009794393,0.057061989,0,0.009345794,-0.009345794
ssl_SecureRecv,321,318,3,0.000999997,0.249000001,0.002978193,0.014242854,0,0.009345794,-0.009345794
mozilla::net::nsHttpConnectionMgr::OnMsgReclaimConnection,321,318,3,0.000999997,0.249000001,0.002978193,0.014242854,0,0.009345794,-0.009345794
mozilla::ipc::MessagePumpForNonMainThreads::Run,214,212,2,0.000999997,157.818,1.296658879,13.44135167,0,0.009345794,-0.009345794
nsTimer::Cancel,106,105,1,0.001,2864.945,35.07987736,277.9766623,0,0.009433962,-0.009433962
mozilla::ThreadEventQueue::PutEventInternal,317,314,3,0,18833.448,106.450164,1114.783376,0,0.009463722,-0.009463722
mozilla::detail::RunnableFunction<mozilla::TaskController::InitializeInternal()::$_2>::Run,317,314,3,0.000999997,30.196,0.258921136,2.430397006,0,0.009463722,-0.009463722
mozilla::TaskController::RunPoolThread,1056,1046,10,0.000999997,26.354,0.135783144,1.43334566,0,0.009469697,-0.009469697
nsViewManager::ProcessPendingUpdatesPaint,633,627,6,0,38.032,0.156966825,1.798563913,0,0.009478673,-0.009478673
nsViewManager::ProcessPendingUpdatesForView,633,627,6,0,38.032,0.156966825,1.798563913,0,0.009478673,-0.009478673
